adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/mqbDghmYxy4nU7KnXHj28SzbNnY.jpg,"10751, 35, 14",26655,en,Like Mike 2: Streetball,Another young boy with 'hoop dreams' finds an old pair of Michael Jordan's sneakers and can suddenly play ball like the greatest player in the world.,17.475,/fLeu6AQJHzG8sen2pja4qqceoij.jpg,2006-05-15,Like Mike 2: Streetball,False,5.3,88
False,/uUfpJQ9Jh9CcHIkmNKWYywaYERF.jpg,99,463088,en,The Game Changers,"From the UFC Octagon in Las Vegas and the anthropology lab at Dartmouth, to a strongman gym in Berlin and the bushlands of Zimbabwe, the world is introduced to elite athletes, special ops soldiers, visionary scientists, cultural icons, and everyday heroes—each on a mission to create a seismic shift in the way we eat and live.",14.348,/eufF3xEif5EZ1gTjdubw3KWh9xU.jpg,2019-09-16,The Game Changers,False,7.3,256
False,/p9yuxzkVrbw7mqsf9zl5hgQUsFJ.jpg,"28, 12, 16, 35, 10751",382512,en,LEGO DC Comics Super Heroes: Justice League: Cosmic Clash,"Earth, a shiny jewel floating in the blackness of space... and for the robot known as Brainiac, the last piece to capture for his collection of planets. Not if the Justice League has anything to say about it!",15.589,/sC9FzfJhFRPVeHCEZjf84vOguc.jpg,2016-02-16,LEGO DC Comics Super Heroes: Justice League: Cosmic Clash,False,6.4,103
False,/ybYTvOXT0AkircVzSiP4DlNbLr7.jpg,"18, 10749",364733,en,Blind,A novelist is blinded in a car crash that killed his wife and several years later rediscovers his passion for life and writing when he embarks on an affair with the neglected wife of an indicted businessman.,13.841,/cXyObe5aB63ueOndEXxXabgAvIi.jpg,2017-07-14,Blind,False,6.1,129
False,/tpn4FbxL6oeZh8YtanV1a0k7dLB.jpg,"18, 36, 53, 28",401200,en,Kursk,"Barents Sea, August 12th, 2000. During a Russian naval exercise, and after suffering a serious accident, the K-141 Kursk submarine sinks with 118 crew members on board. While the few sailors who are still alive barely manage to survive, their families push for accurate information and a British officer struggles to obtain from the Russian government a permit to attempt a rescue before it is late. But general incompetence are against all their efforts.",15.594,/1Y09MkMJ8CESSPW4fcbDm9s5cAS.jpg,2018-11-07,Kursk,False,6.7,470
False,/fDxdfM4Qj2Qhc6EZYPyB3k4xatw.jpg,"80, 18",326285,en,American Pastoral,"Set in postwar America, a man watches his seemingly perfect life fall apart as his daughter's new political affiliation threatens to destroy their family.",13.339,/5RSZR8clQh6170hRODWH5yS9nHS.jpg,2016-10-20,American Pastoral,False,6.1,596
False,/99OzeOLMMP30qSa3We3bxyQmMMA.jpg,"10751, 14, 12",142308,en,Santa Paws 2: The Santa Pups,"An all-new Disney holiday classic is born - Santa Paws 2: The Santa Pups. Starring a brand-new litter of the cutest talking pups ever - Hope, Jingle, Charity, and Noble - it's perfect for the whole family. When Mrs. Claus travels to Pineville, the playful Santa Pups stow away on her sled. Taking mischief to a whole new level, they begin granting joyful wishes to Pineville's boys and girls, but something goes terribly wrong - the Christmas spirit begins to disappear. Now the Santa Pups and Mrs. Claus must race to save Christmas around the world. From the creators of Disney Buddies, this magical, heartwarming tale is brimming with hope, cheer, and Christmas spirit.",12.226,/6gIy6vKkEJFWA0I38kGbyPj1LY7.jpg,2012-11-20,Santa Paws 2: The Santa Pups,False,6.1,88
False,/kDTJLrmhaZke76zRxxMelRPm2qv.jpg,"27, 53",56906,en,Husk,"A group of friends stranded near a desolate cornfield find shelter in an old farmhouse, though they soon discover the dwelling is the center of a supernatural ritual.",15.834,/eSZfVXa9cDbc0FbkQ0tnSuPRMM9.jpg,2011-01-28,Husk,False,5.9,268
False,/zQzFrl75ampXfdFJaN6CHOJ4PmL.jpg,"12, 14, 28, 35, 10751",9449,en,The Borrowers,"The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world.",16.082,/kgaocWyuxihDe5aNqok6fORIHnY.jpg,1997-12-05,The Borrowers,False,6.0,405
False,/tsgEdYjwWVhdGHv01djx7KdXDJm.jpg,"28, 12, 18, 10749",6520,en,First Knight,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",15.331,/xuXkCcrvUTkehVXuTGpnfySsx0Z.jpg,1995-07-07,First Knight,False,6.0,993
False,/dIH6z2aEX5xjDNpgJazFnA7Vsob.jpg,"10749, 18, 14",470610,en,Endless,"When madly in love high school graduates Riley and Chris are separated by a tragic car accident, Riley blames herself for her boyfriend's death while Chris is stranded in limbo. Miraculously, the two find a way to connect. In a love story that transcends life and death, both Riley and Chris are forced to learn the hardest lesson of all: letting go.",10.85,/1ZViaX2oRnI0uM3Gf87Z7eCZ3hE.jpg,2020-04-09,Endless,False,6.9,186
False,/n5va4SrbpA9i7CLB3pcgvhnvk6l.jpg,"28, 12, 35, 80, 53",12138,en,3000 Miles to Graceland,"It was an ingenious enough plan: rob the Riviera Casino's count room during an Elvis impersonator convention. But Thomas Murphy decided to keep all the money for himself and shot all his partners, including recently-freed ex-con Michael Zane. With $3.2 million at stake, the Marshals Service closing in, Michael must track down Murphy.",12.081,/nJgr5sGoXnsgZ0EVt80i6X9dQiA.jpg,2001-02-23,3000 Miles to Graceland,False,5.8,527
False,/1viDPGEPpEZBVwuIotnaXBQNyGQ.jpg,"35, 18, 10751, 878",9849,en,My Favorite Martian,"News producer, Tim O'Hara gets himself fired for unwillingly compromising his bosses' daughter during a live transmission. A little later, he witnesses the crashing of a small Martian spacecraft, realizing his one-time chance of delivering a story that will rock the earth. Since Tim took the original but scaled-down spaceship with him, the Martian follows him to retrieve it.",14.081,/pOp4xriDEFUy2uN0BfnHJcjzqWt.jpg,1999-02-11,My Favorite Martian,False,5.6,253
False,/vcbwK9RArNldhG8VX6QuiZxk5DM.jpg,"35, 80",11896,en,Throw Momma from the Train,"Larry Donner, an author with a cruel ex-wife, teaches a writing workshop in which one of his students, Owen, is fed up with his domineering mother. When Owen watches a Hitchcock classic that seems to mirror his own life, he decides to put the movie's plot into action and offers to kill Larry's ex-wife, if Larry promises to murder his mom. Before Larry gets a chance to react to the plan, it seems that Owen has already set things in motion.",15.08,/Ap0Wo7hNS6WW1wdPOKYM3SNpewY.jpg,1987-12-11,Throw Momma from the Train,False,6.2,439
False,/u48RMm4Tv1fiF2y0v6LESVkvItN.jpg,"27, 878",10838,en,Dracula 3000,"In the year 3000, the deep space salvage ship Mother III locates the vanished starship Demeter in the Carpathian System. Captain Abraham Van Helsing and his crew composed of the blonde assistant Aurora Ash; the crippled navigator Arthur ""The Professor"" Holmwood, who believes that he is a genius; the strong and dumb Humvee; the intern Mina Murry; and the drug addicted 187, decide to claim the possession of Demeter. While exploring the spacecraft, they see a tape of fifty years ago of Captain Varna telling that he was locked in his cabin since his crew was acting weird after getting a cargo of coffins in Transylvania station. When 187 decides to search in the coffins for some possible hidden dope, he cuts his hand and his blood awakes Count Orlock, a.k.a. Count Dracula. When Aurora discloses who Dracula is, the survivors try to find a way to destroy the vampire.",14.581,/vHClROtgcoHWiUUEmynGtlU15v6.jpg,2004-08-09,Dracula 3000,False,2.6,104
False,/zNjxXkNXMxkthgZiMeSbS2ZMroo.jpg,"12, 10751",36355,en,Flipper,"Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime.",11.329,/kbsePEyGVpbf3R3vn7yLVnB2lTO.jpg,1996-05-17,Flipper,False,5.6,269
False,/uv5cEAh4O99ZTBUe6q2QdvsLjny.jpg,"28, 35, 99",12094,en,Jackass Number Two,"Jackass Number Two is a compilation of various stunts, pranks and skits, and essentially has no plot. Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",15.581,/u73V8dMqUwjtPL6gWesCE7ji9GU.jpg,2006-09-22,Jackass Number Two,False,6.5,927
False,/mEEJC1tHmxJZ49L0Gc7jsFlvQXJ.jpg,37,11577,en,Pat Garrett & Billy the Kid,Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons to bring down his old friend Billy the Kid.,11.579,/vRDvPypWsjGs7spo7G5bz1cSacC.jpg,1973-05-23,Pat Garrett & Billy the Kid,False,7.2,328
False,/bB2L8pB8Qdy3sd4b94Vw75EUEpo.jpg,35,10760,en,Sydney White,A modern retelling of Snow White set against students in their freshman year of college in the greek system.,13.581,/ce3NNmhVZY5NkUe5Y8Je8CciKqf.jpg,2007-09-21,Sydney White,False,6.5,917
False,/zh83RJpEhxj99lQ8bg0r1sgdlTP.jpg,"18, 53, 80, 9648",10731,en,The Client,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.",16.829,/oLdkJ4ZjxPtFSUChdjDQvHM9l75.jpg,1994-07-20,The Client,False,6.7,906
False,/l7y1UyP8BKqmctVaXkC3JDSH4BL.jpg,28,14746,en,Streets of Fire,"Raven Shaddock and his gang of merciless biker friends kidnap rock singer Ellen Aim. Ellen's former lover, soldier-for-hire Tom Cody, happens to be passing through town on a visit. In an attempt to save his star act, Ellen's manager hires Tom to rescue her. Along with a former soldier, they battle through dangerous cityscapes, determined to get Ellen back.",14.078,/zmqsXtgGlcqsUWf4CSwnepSNhAM.jpg,1984-06-01,Streets of Fire,False,6.8,378
False,/wcdqcgru2Cv3UZBHuBwYbxhEEbs.jpg,18,304357,en,Woman in Gold,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",14.082,/6eoj6bozvgwNuDV3vOrqlvrCrX.jpg,2015-03-20,Woman in Gold,False,7.3,1221
False,/aq3pAfZYyaXmJgr7UrfT0lhkcfn.jpg,"27, 53",9796,en,Turistas,A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.,14.829,/ghf1DibQCqS0FKtUV69WfPfPDBs.jpg,2006-12-01,Turistas,False,5.4,688
False,/A45neRg3Njahm9z65dd3fXPEIuz.jpg,"28, 80, 53",250388,en,Rampage: Capital Punishment,"A man takes over a TV station and holds a number of hostages as a political platform to awaken humanity, instead of money.",10.082,/gEFrRSwM9R6SiYOjoyOGZUefhDx.jpg,2014-07-19,Rampage: Capital Punishment,False,5.9,185
False,/7OsGo8yVkTgD1ZJMBi9M8GP5aes.jpg,"28, 12, 35, 10751",332,en,Inspector Gadget,"John Brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. He is taken to a laboratory, where Brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. Named ""Inspector Gadget"" by the press, John -- along with his niece, Penny, and her trusty dog, Brain -- uses his new powers to discover who was behind the explosion.",11.828,/eKpK8FaQDpkgp3HHm3YrIDqUjWh.jpg,1999-07-23,Inspector Gadget,False,4.4,1009
False,/z382AC8dbQMWoiuDX7BpBp6smrS.jpg,"16, 12, 10751",25556,en,The Land Before Time IX: Journey to Big Water,"When heavy rains create a mysterious ""new water"", Littlefoot sets off to explore the Great Valley and quickly becomes friends with Mo, a fun-loving dolphin-like creature, who has been isolated from his pod by the weather. When Littlefoot and friends get separated from their parents because of an Earthshake, they help Mo get back home to the Big Water, while avoiding a hungry ""Sharptooth Swimmer"".",15.078,/3QEVfflbBR20AuKp7FEnTeqiv78.jpg,2002-12-17,The Land Before Time IX: Journey to Big Water,False,6.2,177
False,/fYI5ZmHQkOfFcQ2FnboD4uAJPir.jpg,35,7839,en,Wedding Daze,"After losing the woman of his dreams, Anderson is convinced he'll never fall in love again. But at the urging of his best friend, he spontaneously proposes to a dissatisfied waitress named Katie and an innocent dare evolves into the kind of love that both have been looking for all along.",12.829,/pDqYrYciP76wfzmAqB8SLO5j6f.jpg,2006-09-09,Wedding Daze,False,5.4,235
False,/byZVGv6Ltd56mosfbe1mOaaREbA.jpg,35,422615,en,The Clapper,15 minutes of fame destroys the life of a man who works as a clapper in television.,12.336,/vsm2gxPoZDzG3ocTArrK8ak7go4.jpg,2018-01-26,The Clapper,False,4.8,228
False,/6Mh45I2bE4uEjy19Jk45THEmLd0.jpg,"35, 27",11217,en,Club Dread,When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort -- a hedonistic island paradise for swingers --- it's up to the club's staff to stop the violence ... or at least hide it!,15.077,/9slWyVotwxZNthMcKoeFaK3tgNz.jpg,2004-02-27,Club Dread,False,5.2,294
False,/hkDm9HfV34u8ZPm9BM5AhUPwaWk.jpg,"12, 16, 35, 10751, 14",435995,en,Bunyan and Babe,"Travis and his sister, Whitney, visit their grandparents for the summer and fall through a magical portal which transports him to the world of American hero Paul Bunyan and his big, blue, talking ox, Babe.",15.124,/1r3aKyYbIWZwzIRdMNO9EJFFUek.jpg,2017-01-12,Bunyan and Babe,False,6.0,18
False,/cQUSBypH7uVSLvZYW6yVgorjgHK.jpg,"35, 53, 80",2122,en,The Whole Ten Yards,"Jimmy ""The Tulip"" Tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, Jill, a purported assassin who has yet to pull off a clean hit. Suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on Jimmy and Jill's doorstep; it's Oz, and he's begging them to help him rescue his wife, Cynthia.",12.076,/4fbglyCpPqK1u40fhncLXKAF74A.jpg,2004-04-07,The Whole Ten Yards,False,5.7,796
False,/nWhCbmAcAhRHrR60zqpAFNET7p5.jpg,"18, 878",1714,en,Fahrenheit 451,"In the future, the government maintains control of public opinion by outlawing literature and maintaining a group of enforcers, known as “firemen,” to perform the necessary book burnings. Fireman Montag begins to question the morality of his vocation…",12.826,/k2CTpexoS9MO9lKVFfnzwVdJuM.jpg,1966-09-07,Fahrenheit 451,False,7.2,775
False,/4iiblaJZ23bR0Y0iCHWRZYsut49.jpg,"18, 80",96936,en,The Bling Ring,"Inspired by actual events, a group of fame-obsessed teenagers use the Internet to track the whereabouts of famous celebrities, then rob their homes of riches.",14.079,/nZRNGcvuAFXwfuk1gMcp7UmJg2u.jpg,2013-06-12,The Bling Ring,False,5.4,2791
False,/9E7RHTs5hyVCwZ8vmw0UtrcwfFD.jpg,"35, 10749",12177,en,The Love Guru,"Born in America and raised in an Indian ashram, Pitka returns to his native land to seek his fortune as a spiritualist and self-help expert. His skills are put to the test when he must get a brokenhearted hockey player's marriage back on track in time for the man to help his team win the Stanley Cup.",12.327,/sp8AV64ftAZCT9uWfgbCb3olGDW.jpg,2008-06-20,The Love Guru,False,4.2,605
False,/yO6IHlqZwdCsTpOZymuK8mmVAB.jpg,"10751, 35",9981,en,Kicking & Screaming,"Phil Weston has been unathletic his entire life. In college he failed at every sport that he tried out for. It looks like his 10-year old son, Sam, is following in his footsteps. But when Phil's hyper-competitive dad benches Sam, Phil decides to transfer his son to a new team which needs a coach. Phil steps in to be the temporary coach and immediately begins to butt heads with this dad over this new competition in their lives.",12.826,/8TFMhymotxmyNqf1SMLXW1xjbko.jpg,2005-05-13,Kicking & Screaming,False,5.8,539
False,/tljkeU2y1dCvT51Sv4ciNf0VfmV.jpg,53,549514,en,Fatale,"After a one-night stand, a successful married man finds himself entangled and tricked in a female detective's latest investigation murder scheme.",12.101,/tGFXEyESXIuei5tZWXRkSRSFSxi.jpg,2020-12-18,Fatale,False,6.2,238
False,/jvLrBlzdlJuDZtLunkCCd0eOXSm.jpg,18,340613,en,The Wife,"A wife questions her life choices as she travels to Stockholm with her husband, where he is slated to receive the Nobel Prize for Literature.",13.785,/5zDB2tIYwfMSmNpgARHbDKpPgdg.jpg,2018-08-02,The Wife,False,7.1,951
False,/jbGbFD9DgGgrfDVyV8RVuKZjTcW.jpg,"28, 35, 53, 80, 9648",9548,en,The Adventures of Ford Fairlane,"To the Los Angeles elite, Ford Fairlane is known as ""Mr. Rock 'n' Roll Detective."" This loudmouthed ladies' man serves an exclusive rock star clientele, who depend on his keen eye and smug discretion. So when a heavy-metal musician dies mid-concert, Fairlane is on the case before the lights come up. But things turn shocking when radio personality Johnny Crunch hires Fairlane to find a missing groupie mere hours before he is electrocuted live on air.",10.324,/u6accimG7LmroR8WgNklEJS7oFq.jpg,1990-07-11,The Adventures of Ford Fairlane,False,6.0,171
False,/52bqRYbzzV32SnYcxmJUILbbv6L.jpg,"18, 10749",8583,en,Dangerous Beauty,"Veronica is brilliant, gifted and beautiful, but the handsome aristocrat she loves, Marco Venier, cannot marry her because she is penniless and of questionable family. So Veronica's mother, Paola, teaches her to become a courtesan, one of the exotic companions favored by the richest and most powerful Venetian men. Veronica courageously uses her charms to change destiny -- and to give herself a chance at true love.",15.074,/hex4XP7pkTCs5sLAV7q1HWfVDHl.jpg,1998-02-20,Dangerous Beauty,False,7.1,216
False,/b1C1hwq0RnOoYkrpMEUl153bxlb.jpg,"27, 28, 53, 878",8997,en,Hollow Man II,"After the mysterious death of scientist, Dr. Devin Villiers, Det. Frank Turner and his partner are assigned to protect Villiers' colleague, who revealed that  a veteran soldier was subjected to an experiment with the objective of creating the ultimate national security weapon... an undetectable soldier. The experiment failed – with disastrous side effects.",15.075,/c6Ga1AUGPe3GwlpX3qDYrD9y3EZ.jpg,2006-05-23,Hollow Man II,False,4.9,203
False,/k99D5W4qtLK0nuPQSSzCG9FimcD.jpg,"35, 18, 80",556867,en,Breaking News in Yuba County,"An overlooked pencil-pusher catches her husband in bed with another woman, the shock of which causes him to die of a heart attack. So she buries his body and takes advantage of the growing celebrity status that comes from having a missing husband. But she quickly finds herself in over her head, dodging cops and criminals, all while trying to keep the truth from her sister, a local news anchor who’s desperate for a story.",12.601,/pMyCYtgfBmMisX3RFc5eH6zIV5Y.jpg,2021-01-28,Breaking News in Yuba County,False,5.7,123
False,/8RD8XoU4A20RujPtqejNQl8flPF.jpg,"16, 35, 12",16652,en,Happily N'Ever After 2,Fairy tales collide when Mambo and Munk tip the scales of good and evil once again.,13.024,/qovxyp1QbwN179Ay65zQYDjNsuV.jpg,2009-03-24,Happily N'Ever After 2,False,4.6,180
False,/eRT7t3W7iAqaDDWaJq8wnkIAuk4.jpg,"80, 99",376424,en,Beware the Slenderman,In this horrifyingly modern fairytale lurks an online Boogeyman and two 12-year-old girls who would kill for him. The entrance to the internet quickly leads to its darkest basement. How responsible are our children for what they find there?,16.078,/f5W2nhbnzOR2aNa7vSpwWCzzAw2.jpg,2016-03-11,Beware the Slenderman,False,6.4,196
False,/4610ycbJfRWdpGQ0giHhhwLk6HC.jpg,"10749, 53, 18",2124,en,Color of Night,"When New York psychiatrist Bill Capa visits Los Angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into Rose and begins a torrid affair.",14.322,/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg,1994-08-19,Color of Night,False,5.7,468
False,/yYIdCG6V4DzGf2j2NnW7K5nXfeu.jpg,"18, 28, 53, 80",220820,en,Blood of Redemption,"Quinn Forte had it all: power, money, a brother who idolized him, and a woman who loved him. He also had enemies. In the course of one night, he loses everything. Betrayed by someone in his inner circle, Quinn is set up and arrested. His father, the patriarch of the criminal empire is killed and his brother suspects that Quinn is behind it all. When he's released from jail he tries to escape the demons from his past, but that becomes an impossible task. Campbell, the ruthless new leader of ""The Company"" won't let him leave in peace. So instead of escaping them, Quinn fights back. He joins forces with his former henchman and friend, The Swede, and takes on his enemies head on.",16.556,/vxMQiHh2lP6Dq46R2OyvXYA8XqB.jpg,2013-09-23,Blood of Redemption,False,5.0,41
False,/5aP3svejwKRwMlJO18KGp5NJzn2.jpg,18,13416,en,Friday Night Lights,"A small, turbulent town in Texas obsesses over their high school football team to an unhealthy degree. When the star tailback, Boobie Miles, is seriously injured during the first game of the season, all hope is lost, and the town's dormant social problems begin to flare up. It is left to the inspiring abilities of new coach Gary Gaines to instill in the other team members -- and, by proxy, the town itself -- a sense of self-respect and honor.",12.822,/8HIqpOgqShRc3TAleabnYispDl1.jpg,2004-10-08,Friday Night Lights,False,6.9,434
False,/7G1hjxXo5VytFd1EIbyoNYDVqOS.jpg,"80, 53",7501,en,Knockaround Guys,Four sons of well-known New York mobsters must retrieve a bag of cash from a small Montana town ruled by a corrupt sheriff.,16.322,/oYqsIxxIfJMRHiNEMLzgG81brkY.jpg,2001-09-07,Knockaround Guys,False,5.9,271
False,/9N4moRdtePykeBBXaMaTLLBhpFX.jpg,"53, 18",157825,en,White Bird in a Blizzard,"Kat Connors is a 17-year-old when her perfect homemaker mother, Eve, disappears. Having lived for so long in an emotionally repressed household, she barely registers her mother's absence and certainly doesn't blame her doormat of a father, Brock, for the loss. But as time passes, Kat begins to come to grips with how deeply Eve's disappearance has affected her.",11.326,/ieqMZZHjwLHhDDPeLafJwrZT6Vb.jpg,2014-08-14,White Bird in a Blizzard,False,6.2,653
False,/iiMYo7aOLM3H3O6AUnnkj7bE7bA.jpg,"10749, 37, 28, 12",30462,en,The Comancheros,"Texas Ranger Jake Cutter arrests gambler Paul Regret, but soon finds himself teamed with his prisoner in an undercover effort to defeat a band of renegade arms merchants and thieves known as Comancheros.",11.822,/avZOwhkQCiRUTnp5yDrEsTgnBQV.jpg,1961-12-22,The Comancheros,False,6.8,146
False,/eaXHO4QsWYE9lzc0zJOAVF3C6wi.jpg,"10749, 18, 80",16295,en,Higher Learning,"Malik is an African-American student attending on a track scholarship; academics are not his strong suit, and he goes in thinking that his athletic abilities will earn him a free ride through college. Fudge, a ""professional student"" who has been at Columbus for six years so far, becomes friendly with Malik and challenges his views about race and politics in America.",15.82,/anLJOkvjwY31NiRoEuZ23yBAZEK.jpg,1995-01-11,Higher Learning,False,6.3,176
False,/pfgIFToEcoXkOg83Cpx5lUct3qV.jpg,"18, 36, 35",567965,en,Misbehaviour,"A group of women involved in the Women's Liberation Movement hatched a plan to invade the stage and disrupt the live broadcast at the 1970 Miss World competition in London, resulting in overnight fame for the newly-formed organization. When the show resumed, the results caused an uproar and turned the Western ideal of beauty on its head.",12.337,/o1SoYYvxG4bWTXp4wNWt5sKQf1E.jpg,2020-03-12,Misbehaviour,False,6.4,215
False,/awHVOD36VA6dR3zAq3qNckvj8tG.jpg,"53, 27",283686,en,Out of the Dark,"A couple and their daughter moves to Colombia to take over a family manufacturing plant, only to realize their new home is haunted.",18.574,/Lql2rnNRmKJrjq4FhEUh7IwkNd.jpg,2014-08-27,Out of the Dark,False,5.0,140
False,/oaT5yMG61XetddVmymGrDVeoCg4.jpg,"878, 53, 35",4723,en,Southland Tales,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",12.821,/7dbIDQ80z4bxiDlAvxRwc5TI44C.jpg,2007-11-14,Southland Tales,False,5.1,442
False,/b3PBqKq6KsMov5R6XGM3VKkyP4p.jpg,"35, 18, 10749",4587,en,Mermaids,"Fifteen-year-old Charlotte Flax is tired of her wacky mom moving their family to a different town any time she feels it is necessary. When they move to a small Massachusetts town and Mrs. Flax begins dating a shopkeeper, Charlotte and her 9-year-old sister, Kate, hope that they can finally settle down. But when Charlotte's attraction to an older man gets in the way, the family must learn to accept each other for who they truly are.",15.569,/vocrzZuoAc0xRp35z2IF8vhDqKZ.jpg,1990-12-14,Mermaids,False,6.8,418
False,/wRn48wLkFgoLN0rxC67LQF2tVFK.jpg,"35, 14",36914,en,Like Father Like Son,"Dr. Jack Hammond has best chances to become medical superintendent in the clinic. So he's completely absorbed in his work and has no understanding for his teenage son Chris' problems with school. By accident one of them drinks a brain-exchanging serum, and it switches their identities. This leads of course to extraordinary complications in school and at work, but also to insight in the problems and feelings of each other.",11.819,/68OY9pYmKc3F2G6yxaXhxhnnFcU.jpg,1987-10-02,Like Father Like Son,False,5.7,117
False,/cn4qytQsFotWokKLlN450OXFLod.jpg,"35, 10770",417028,en,The Swap,"Based on the book by Megan Shull, The Swap follows the adventures of a rhythmic gymnast named Ellie with a make-it-or-break-it competition, and the younger brother named Jack in a hockey family who's vying for a varsity spot on his school team. But when a simple text causes the two to swap bodies, their paths take an unexpected cross.",12.076,/6grpLwV8z8h6EuYZtIKcBg0h4wR.jpg,2016-10-07,The Swap,False,6.8,166
False,/pb4H0NSlmHYLXJVGfAWaIvELDdO.jpg,"10770, 18, 14",50126,en,Fallen,"For high schooler Aaron Corbett, turning 18 means becoming not just a man but a nephilim, too -- half human, half angel, with supernatural abilities.",13.82,/bAyvqgi3RjQIPnt0CDInZ27opNK.jpg,2006-07-23,Fallen,False,6.9,109
False,/4RuaMtvZdbST5efwAcynIWgU4yp.jpg,"10770, 16, 10751, 14",13400,en,Santa Claus Is Comin' to Town,"A postman, S.D. Kluger, decides to answer some of the most common questions about Santa Claus, and tells us about a small baby named Kris who is raised by a family of elf toymakers named Kringle. When Kris grew up, he wanted to deliver toys to the children of Sombertown. But its Mayor is too mean to let that happen. And to make things worse, the Winter Warlock who lives between the Kringles and Sombertown, but Kris manages to melt the Warlock's heart and deliver his toys.",21.568,/8BYZEKB0BQkbniS1WRzPaU38cmp.jpg,1970-12-14,Santa Claus Is Comin' to Town,False,7.1,172
False,/ahNBewkTuhp1ckP42MkKSit0ajX.jpg,"28, 53, 80, 9648",535265,en,Killers Anonymous,A failed attempt to murder a Senator is connected to a group meeting secretly to discuss their darkest urges—to take lives.,14.082,/wpFabJf2J82j4qJyYIMFexmJ8BT.jpg,2019-06-27,Killers Anonymous,False,4.8,164
False,/yq1Zr8mCVd0jWpoLO4u9RiUB8K7.jpg,"35, 878",413279,en,Team Thor,Discover what Thor was up to during the events of Captain America: Civil War.,10.775,/jVSmX89BvsQV2z3wh2IVYVNVw1a.jpg,2016-08-28,Team Thor,False,7.3,449
False,/2v6tOt3yedtb9urqXr7qCBS2gyl.jpg,"27, 53, 9648",621707,en,The Vigil,A man providing overnight watch to a deceased member of his former Orthodox Jewish community finds himself opposite a malevolent entity.,15.589,/xNX2hN50YFBMYIZy5UkQxNoE9o3.jpg,2020-07-01,The Vigil,False,5.7,278
False,/bfJrLrLJ7Z3X8z0HMNELZtYM0d8.jpg,"10751, 16, 35, 878, 10770",472983,en,Invader Zim: Enter the Florpus,"ZIM discovers his almighty leaders never had any intention of coming to Earth and he loses confidence in himself for the first time in his life, which is the big break his human nemesis, Dib has been waiting for.",10.833,/waaPtmhVFgieG021OwoEPTkbltI.jpg,2019-07-24,Invader Zim: Enter the Florpus,False,7.5,185
False,/4FyGcHIB4sJ01weaIpzTNaPRHuh.jpg,"9648, 53, 80",209269,en,Felony,"Three detectives become embroiled in a tense struggle after a tragic accident that leaves a child in critical condition. One is guilty of a crime, one will try to cover it up, and the other attempts to expose it. How far will these men go to disguise and unravel the truth?",12.822,/b36OAp2q5m0oZ4oUcwg2B0cTHrV.jpg,2014-08-28,Felony,False,5.7,153
